name	LWR	fract	aLWR	afract	taxopath
query_4729	0.1046	0.4862	0.13	0.6044	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_5	0.03536	0.372	0.03536	0.372	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_184	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_313	0.006553	0.7834	0.007084	0.8468	cluster_IV
query_351	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_404	0.5035	1	0.5035	1	DISTANT
query_492	0.05328	0.3475	0.05328	0.3475	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_585	0.06584	0.6104	0.08591	0.7965	cluster_III;d__Bacteria
query_725	0.3724	0.6607	0.3724	0.6607	cluster_IV;d__Bacteria;p__Planctomycetota;c__PUPC01;o__;f__;g__;s__
query_769	0.0416	0.5926	0.0416	0.5926	DISTANT
query_816	0.1528	0.5017	0.1841	0.6046	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_929	0.338	0.6669	0.4765	0.94	cluster_IV
query_1079	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1118	0.2453	0.6044	0.2453	0.6044	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1185	0.1769	0.3275	0.4175	0.773	cluster_IV
query_1288	0.06198	0.3695	0.06198	0.3695	cluster_IV;d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus
query_1374	0.1837	0.4827	0.1837	0.4827	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_1492	0.111	0.4557	0.111	0.4557	DISTANT
query_1748	0.7045	1	0.7045	1	DISTANT
query_1798	0.6087	0.9416	0.6087	0.9416	DISTANT
query_2108	0.09308	0.516	0.09308	0.516	DISTANT
query_2184	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2442	0.2086	0.507	0.2086	0.507	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2582	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2650	0.02948	1	0.02948	1	DISTANT
query_2698	0.2194	0.648	0.2194	0.648	cluster_III;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__Syntrophoarchaeales;f__Syntrophoarchaeaceae;g__Syntrophoarchaeum;s__Syntrophoarchaeum caldarius
query_2824	0.04629	0.4545	0.04629	0.4545	cluster_IV;d__Bacteria
query_2929	0.1224	0.65	0.151	0.8015	cluster_IV
query_2982	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3052	0.1769	0.3275	0.4175	0.773	cluster_IV
query_3328	0.6124	0.6781	0.8767	0.9708	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales
query_3389	0.07222	0.391	0.07222	0.391	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3456	0.04034	0.3548	0.04034	0.3548	DISTANT
query_3609	0.2179	1	0.2179	1	DISTANT
query_3968	0.1423	0.4003	0.3282	0.9232	cluster_III;d__Bacteria
query_4053	0.009869	1	0.009869	1	DISTANT
query_4159	0.1467	0.7409	0.1467	0.7409	DISTANT
query_4212	0.09241	0.4431	0.09241	0.4431	DISTANT
query_4300	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4756	0.004978	0.6836	0.004978	0.6836	DISTANT
query_4808	0.03899	0.2833	0.03899	0.2833	DISTANT
query_4922	0.2129	0.7521	0.2129	0.7521	cluster_IV
query_4975	0.9936	1	0.9936	1	DISTANT
query_110	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_217	0.05142	0.3215	0.05142	0.3215	DISTANT
query_281	0.005353	1	0.005353	1	DISTANT
query_335	0.08341	0.5878	0.0898	0.6329	cluster_II;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales
query_413	0.05635	1	0.05635	1	DISTANT
query_516	0.1386	0.6233	0.1386	0.6233	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_636	0.2032	0.8974	0.2032	0.8974	DISTANT
query_671	0.09218	0.4479	0.09218	0.4479	DISTANT
query_932	0.2707	0.8139	0.2707	0.8139	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_984	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1590	0.06954	0.3398	0.06954	0.3398	DISTANT
query_1640	0.006915	1	0.006915	1	DISTANT
query_1694	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1828	0.01653	0.4059	0.01653	0.4059	DISTANT
query_1873	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2226	0.009498	1	0.009498	1	DISTANT
query_2412	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2529	0.2101	0.4678	0.2101	0.4678	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus_A;s__Methanocaldococcus_A infernus
query_2581	0.04713	0.4801	0.04713	0.4801	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_2689	0.1906	0.6051	0.3008	0.955	cluster_IV
query_3093	0.6863	0.8054	0.6863	0.8054	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_3189	0.09266	0.3673	0.09266	0.3673	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3259	0.1395	0.3158	0.3527	0.7981	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae
query_3312	0.007747	1	0.007747	1	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_3344	0.0393	1	0.0393	1	DISTANT
query_3721	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3822	0.02819	1	0.02819	1	DISTANT
query_3863	0.3595	1	0.3595	1	DISTANT
query_3963	0.2689	0.421	0.5327	0.8339	cluster_IV
query_4052	0.004411	1	0.004411	1	DISTANT
query_4307	0.1224	0.556	0.1224	0.556	DISTANT
query_4357	0.003113	0.6327	0.003113	0.6327	DISTANT
query_4380	0.02546	0.3479	0.06202	0.8476	cluster_IV
query_4439	0.5055	1	0.5055	1	DISTANT
query_4629	0.0281	0.3214	0.0281	0.3214	DISTANT
query_4682	0.1769	0.3275	0.4175	0.773	cluster_IV
query_4790	0.0545	0.3625	0.0545	0.3625	DISTANT
query_4854	0.06087	0.2821	0.06087	0.2821	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_4894	0.2542	0.5709	0.2542	0.5709	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_4966	0.4289	0.8171	0.4289	0.8171	cluster_III;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum lacunae
query_14	0.003227	0.5057	0.003227	0.5057	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae
query_92	0.1311	0.4491	0.2896	0.9921	cluster_IV
query_210	0.3021	0.6181	0.3021	0.6181	DISTANT
query_328	0.02399	0.3929	0.02399	0.3929	DISTANT
query_408	0.1444	0.5908	0.1725	0.7059	cluster_IV
query_482	0.09725	0.4513	0.09725	0.4513	DISTANT
query_539	0.03831	0.3379	0.03831	0.3379	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_596	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_928	0.07478	0.4838	0.07478	0.4838	DISTANT
query_992	0.1769	0.3275	0.4175	0.773	cluster_IV
query_1089	0.0942	1	0.0942	1	DISTANT
query_1221	0.07997	0.3923	0.07997	0.3923	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans
query_1329	0.2047	0.3527	0.3953	0.681	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042
query_1371	0.1528	0.5017	0.1841	0.6046	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1419	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1524	0.09218	0.4479	0.09218	0.4479	DISTANT
query_1661	0.05388	0.2604	0.09261	0.4476	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1738	0.3029	0.7981	0.303	0.7981	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1790	0.1362	0.9029	0.1362	0.9029	DISTANT
query_1827	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2011	0.1166	0.4002	0.1166	0.4002	DISTANT
query_2283	0.1359	0.4471	0.1359	0.4471	DISTANT
query_2320	0.1307	0.5168	0.1307	0.5168	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_2616	0.04884	0.9098	0.04884	0.9098	DISTANT
query_2902	0.102	0.2759	0.102	0.2759	DISTANT
query_2981	0.0848	0.7916	0.0848	0.7916	DISTANT
query_3032	0.02866	0.5456	0.02866	0.5456	DISTANT
query_3264	0.218	0.8468	0.218	0.8468	DISTANT
query_3291	0.1409	0.3181	0.3538	0.7987	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae
query_3323	0.1593	0.5393	0.2101	0.7112	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_3460	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3538	0.1067	0.5727	0.1067	0.5727	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_3687	0.6367	0.7635	0.6367	0.7635	DISTANT
query_3735	0.03001	0.3393	0.07013	0.793	cluster_III;d__Bacteria
query_3771	0.07614	0.3997	0.07614	0.3997	DISTANT
query_4010	0.1725	0.7222	0.1725	0.7222	DISTANT
query_4149	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_4188	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4249	0.07921	1	0.07921	1	DISTANT
query_4396	0.003631	0.6272	0.003631	0.6272	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4498	0.7813	0.8048	0.7813	0.8048	cluster_IV
query_4782	0.02132	0.4827	0.02878	0.6518	cluster_IV;d__Archaea;p__Halobacterota
query_4866	0.9936	1	0.9936	1	DISTANT
query_4907	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_104	0.2062	0.2492	0.3075	0.3715	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_242	0.1807	0.848	0.1807	0.848	DISTANT
query_324	0.4018	0.4342	0.4018	0.4342	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus_A;s__Methanothermococcus_A okinawensis
query_396	0.1603	0.7581	0.2109	0.9977	cluster_IV
query_457	0.1048	0.3735	0.1497	0.5337	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_834	0.08829	0.4947	0.08829	0.4947	DISTANT
query_1020	0.2552	0.4056	0.2552	0.4056	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1150	0.005127	0.6332	0.005127	0.6332	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_1213	0.735	1	0.735	1	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__;g__;s__
query_1315	0.6039	0.771	0.6864	0.8762	cluster_IV;d__Archaea;p__Halobacterota
query_1355	0.01806	0.3339	0.01806	0.3339	DISTANT
query_1584	0.1666	0.6643	0.1666	0.6643	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1704	0.00471	1	0.00471	1	DISTANT
query_1746	0.1005	0.8027	0.1005	0.8027	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales
query_1820	0.3044	0.8685	0.3044	0.8685	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1942	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1996	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2057	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2160	0.254	0.6341	0.254	0.6341	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2379	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2433	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2495	0.1835	0.2699	0.1835	0.2699	cluster_III;d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio_F;s__Desulfovibrio_F fructosivorans
query_2723	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2786	0.004978	0.6836	0.004978	0.6836	DISTANT
query_2965	0.1387	0.6212	0.1387	0.6212	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2997	0.1513	0.601	0.1808	0.7182	cluster_IV
query_3072	0.07791	0.4665	0.07791	0.4665	DISTANT
query_3182	0.05568	0.279	0.05568	0.279	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
query_3220	0.007353	0.7992	0.007353	0.7992	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_3270	0.1171	0.4541	0.1465	0.5681	cluster_IV;d__Bacteria
query_3302	0.057	0.4234	0.1339	0.9946	cluster_IV;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales
query_3352	0.3378	0.3637	0.5684	0.612	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_3415	0.0284	0.3487	0.0284	0.3487	DISTANT
query_3472	0.1099	0.422	0.1099	0.422	DISTANT
query_3625	0.05095	0.4396	0.08106	0.6994	cluster_IV
query_3669	0.01999	0.3404	0.01999	0.3404	DISTANT
query_3765	0.2146	0.6411	0.2486	0.7428	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3913	0.5595	0.755	0.5595	0.755	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4051	0.09182	0.5135	0.09182	0.5135	DISTANT
query_4157	0.2146	0.6411	0.2486	0.7428	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4285	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4359	0.1706	0.7521	0.1956	0.8624	cluster_IV
query_4446	0.2453	0.6044	0.2453	0.6044	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4495	0.3162	0.4685	0.3162	0.4685	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus_A;s__Methanothermococcus_A okinawensis
query_4606	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4686	0.09179	0.4348	0.09179	0.4348	DISTANT
query_4952	0.08096	0.3352	0.08096	0.3352	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__;g__;s__
query_17	0.07116	0.6129	0.09313	0.8021	cluster_III;d__Bacteria
query_214	0.1313	0.4281	0.1313	0.4281	DISTANT
query_261	0.1775	0.3894	0.1775	0.3894	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales
query_368	0.4706	0.6491	0.4706	0.6491	cluster_IV;d__Archaea;p__Halobacterota
query_411	0.1207	0.9752	0.1207	0.9752	DISTANT
query_488	0.05358	0.453	0.06882	0.5818	cluster_IV;d__Bacteria
query_554	0.123	0.339	0.123	0.339	cluster_I;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_616	0.2986	0.7415	0.3462	0.8596	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_674	0.006025	0.5029	0.006025	0.5029	cluster_I;d__Bacteria
query_828	0.0311	0.3976	0.0311	0.3976	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_868	0.07259	0.3712	0.07259	0.3712	DISTANT
query_1230	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1330	0.1674	0.6386	0.1674	0.6386	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans
query_1370	0.06708	0.3449	0.06708	0.3449	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1414	0.1725	0.7222	0.1725	0.7222	DISTANT
query_1511	0.2684	0.4226	0.3968	0.6246	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1548	0.08328	0.3188	0.1181	0.4521	cluster_IV
query_1592	0.2684	0.4226	0.3968	0.6246	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1643	0.06063	0.5816	0.06063	0.5816	DISTANT
query_2041	0.1105	1	0.1105	1	DISTANT
query_2131	0.2086	0.507	0.2086	0.507	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2306	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2372	0.02517	1	0.02517	1	DISTANT
query_2406	0.1381	0.3149	0.3498	0.7978	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae
query_2590	0.4809	1	0.4809	1	DISTANT
query_2676	0.02507	0.5197	0.02507	0.5197	DISTANT
query_2941	0.1142	0.2774	0.2283	0.5549	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_2972	0.1369	0.9218	0.1369	0.9218	cluster_III;d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Ilyobacter;s__Ilyobacter polytropus
query_3075	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3173	0.09179	0.4348	0.09179	0.4348	DISTANT
query_3247	0.07566	1	0.07566	1	DISTANT
query_3423	0.2146	0.6411	0.2486	0.7428	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3564	0.1613	0.6707	0.1613	0.6707	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3680	0.0349	0.5408	0.0349	0.5408	DISTANT
query_3820	0.1864	0.5917	0.1864	0.5917	DISTANT
query_3854	0.2146	0.6411	0.2486	0.7428	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4003	0.2214	0.6594	0.2214	0.6594	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4101	0.1429	0.4639	0.1429	0.4639	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4271	0.03341	1	0.03341	1	DISTANT
query_4336	0.08513	0.5421	0.08513	0.5421	DISTANT
query_4524	0.1906	1	0.1906	1	DISTANT
query_4763	0.512	1	0.512	1	DISTANT
query_4870	0.00935	0.9788	0.00935	0.9788	DISTANT
query_6	0.1004	0.9847	0.1004	0.9847	DISTANT
query_94	0.3029	0.7981	0.303	0.7981	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_132	0.3644	0.4642	0.3644	0.4642	DISTANT
query_591	0.2245	0.7128	0.2596	0.8241	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_651	0.007958	0.657	0.007959	0.657	cluster_IV
query_841	0.05801	0.3511	0.05802	0.3511	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_907	0.1049	0.8866	0.1049	0.8866	DISTANT
query_1015	0.1004	0.3229	0.1004	0.3229	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus
query_1068	0.2101	0.4678	0.2101	0.4678	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus_A;s__Methanocaldococcus_A infernus
query_1116	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1176	0.422	0.7967	0.422	0.7967	DISTANT
query_1451	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1582	0.08328	0.3188	0.1181	0.4521	cluster_IV
query_1651	0.1229	0.455	0.1229	0.455	DISTANT
query_1854	0.07522	0.3977	0.093	0.4918	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1886	0.04694	0.4719	0.05589	0.5619	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_2014	0.09886	0.5819	0.1196	0.704	cluster_IV
query_2092	0.09194	0.9308	0.09194	0.9308	DISTANT
query_2762	0.7741	0.8083	0.7741	0.8083	DISTANT
query_2885	0.4876	0.9725	0.4876	0.9725	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2999	0.1557	0.7611	0.1557	0.7611	DISTANT
query_3041	0.02057	0.4714	0.02787	0.6386	cluster_IV;d__Archaea;p__Halobacterota
query_3090	0.01975	0.9198	0.01975	0.9198	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
query_3136	0.8708	0.8841	0.8708	0.8841	DISTANT
query_3310	0.1166	0.5794	0.1166	0.5794	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales
query_3598	0.1486	0.8317	0.1486	0.8317	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_3643	0.1351	0.397	0.3119	0.9164	cluster_III;d__Bacteria
query_3760	0.1593	0.7735	0.1593	0.7735	DISTANT
query_3809	0.05968	0.4464	0.05968	0.4464	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3951	0.1776	0.6935	0.1776	0.6935	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
